"","Number","Cell","Slice","Date","Sample","Mouse","Mouse date of birth","Mouse age","Mouse gender","Mouse genotype","Targeted layer","Inferred layer","Cre","Exon reads","Intron reads","Intergenic reads","Sequencing batch","Number of genes detected","RNA family","RNA type","RNA type confidence","RNA type top-3","ALM/VISp top-3","top_cluster_string","top_alm_visp_cluster","cluster_score_string","cluster_score_string_number","rest","top_alm_visp_subclass","Length (bp)","Yield (pg/µl)","User","Hold Time (min)","Soma depth (µm)","Soma depth (4x)","Cortical thickness (4x)","Cortical thickness (µm)","Traced","Exclusion reasons","top_cluster_score","C1qb","Tyrobp","cell id","AP Fano factor","AP amplitude (mV)","AP amplitude adaptation index","AP amplitude average adaptation index","AP coefficient of variation","AP threshold (mV)","AP width (ms)","Afterdepolarization (mV)","Afterhyperpolarization (mV)","Burstiness","ISI Fano factor","ISI adaptation index","ISI average adaptation index","ISI coefficient of variation","Input resistance (MOhm)","Latency (ms)","Latency @ +20pA current (ms)","Max number of APs","Membrane time constant (ms)","Rebound (mV)","Rebound number of APs","Resting membrane potential (mV)","Rheobase (pA)","Sag area (mV*s)","Sag ratio","Sag time (s)","Spike frequency adaptation","Upstroke-to-downstroke ratio","Wildness","major_type","contam_type","marker_sum","marker_sum_norm","contam_sum","quality_score","Glutamatergic","Astro","Endo","GABAergic","Macrophage","Oligo","Peri","SMC","VLMC"
"694",694,"20190325_sample_2","20190325_slice_2",2019-03-25,"Sample 2","mouse_VTQGY",2018-12-01,114,"M","Viaat-Cre/wt; Ai9/wt","6","5","VIAAT-",243908,39380,38955,7,2317,"low quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1542,56.05,"Fede",31,"1033.8",379,521.8,1440.168,NA,"mismatch (FS firing but excitatory RNA)",NA,-1.36474471660176,-1.36474471660176,"20190325_sample_2",0.34600933844265,74.5965652167797,0.949002622455456,0.997094083072815,0.0781414185326728,-39.9304367601871,0.480000000000008,0,-18.1579031050205,0,2.66976251353284e-05,1.18627450980392,1.1546680544784,0.0622809238175362,114.677372574806,8.48,6.28000000000001,88,3.88956397542443,1.02292461180073,0,-63.8549146682024,173.333333333333,0,1.05789507815421,0,0.933333333333333,1.09814750662914,0,"Glutamatergic","L6.CT_on",63.3039379174102,0.292013875039003,NA,0.227548204788195,-Inf,-0.000884239464494845,NA,0.0492792603064569,0.0615487651593654,0.0195613411441763,NA,NA,-0.0274002551314164
"695",695,"20190325_sample_3","20190325_slice_3",2019-03-25,"Sample 3","mouse_VTQGY",2018-12-01,114,"M","Viaat-Cre/wt; Ai9/wt","6","5","VIAAT-",1221441,1747886,177736,7,11314,"IT","L6 IT_1",0.93,"L6 IT_1 (92.6%), L5 IT_3 (6.7%)","L6 IT VISp Penk Fst (99.0%)","L6 IT VISp Penk Fst (99.0%)","L6 IT VISp Penk Fst","99.0%)","99.0","","L6",2022,345.8,"Fede",10,"1260.7",469.9,631.1,1741.836,"y",NA,99,-1.36474471660176,5.0989160737519,"20190325_sample_3",0.58761457627782,84.543164819479,0.960178642705448,0.984447858538572,0.0981011928267526,-26.9893780350685,1.84000000000001,0,-7.32886791229248,0.113392857142857,0.00100143651057791,1.17396002160994,1.10465537019507,0.137923659026806,133.496293456604,100.84,70.28,12,9.51100651721983,0.507674762756068,0,-59.8755302667618,120,0,1.06387368806431,0,0.714285714285714,4.64840348458262,0,"Glutamatergic","L6.IT_on",212.8147686178,0.981690354408762,NA,0.546208995773054,-Inf,0.153375970423495,NA,0.0463162137234117,0.0610540687029306,0.0718559568561582,NA,NA,0.0240069565125395
"696",696,"20190325_sample_4","20190325_slice_4",2019-03-25,"Sample 4","mouse_VTQGY",2018-12-01,114,"M","Viaat-Cre/wt; Ai9/wt","6","5","VIAAT-",2045170,642669,146536,7,13334,"CT","L6 CT Cpa6",0.92,"L6 CT Cpa6 (92.1%), L6 CT Pou3f2 (5.6%)","L6 CT ALM Cpa6 (93.0%), L6 CT VISp Ctxn3 Brinp3 (7.0%)","L6 CT ALM Cpa6 (93.0%), L6 CT VISp Ctxn3 Brinp3 (7.0%)","L6 CT ALM Cpa6","93.0%), L6 CT VISp Ctxn3 Brinp3","93.0",", L6 CT VISp Ctxn3 Brinp3","L6",2010,591.29,"Fede",10,"1231.4",451.7,616.5,1701.54,"y",NA,93,-1.36474471660176,-1.36474471660176,"20190325_sample_4",1.19032247387204,83.682170137763,0.820198784102164,0.980225918974447,0.14631830219846,-30.4864887148142,1.27999999999998,0,-6.55353255569935,0,0.00114890015992689,1.22300706357215,1.05302679829796,0.171841926496498,154.142514740427,27.36,16,16,7.02977565118689,1.04259176623204,0,-57.5191604562104,100,0,1.07716770466519,0,0.777777777777778,2.68238717578234,0,"Glutamatergic","L6.CT_on",254.323229702257,1.17316417052414,NA,0.558506933194271,Inf,0.136443131467356,NA,0.176463649359434,0.0984046558909392,0.069936578541876,NA,NA,0.0677465728780374
"697",697,"20190325_sample_5","20190325_slice_5",2019-03-25,"Sample 5","mouse_VTQGY",2018-12-01,114,"M","Viaat-Cre/wt; Ai9/wt","6","5","VIAAT-",648329,662009,130876,7,9647,"CT","L6 CT Cpa6",0.64,"L6 CT Cpa6 (63.7%), L6 CT Pou3f2 (19.3%), L6 CT Grp (5.0%)","L6 CT VISp Ctxn3 Brinp3 (100.0%)","L6 CT VISp Ctxn3 Brinp3 (100.0%)","L6 CT VISp Ctxn3 Brinp3","100.0%)","100.0","","L6",1767,422.12,"Fede",35,"1220",451.1,633.6,1748.736,"y",NA,100,-1.36474471660177,-1.36474471660177,"20190325_sample_5",1.93838732302705,87.0931502431631,0.780554518170297,0.919363262389494,0.176296030788136,-25.913106277585,1.24000000000001,0,-9.01063345372677,0.133879781420765,0.00560173987339313,1.67383059418458,1.51875183518657,0.296830686738325,130.737940237547,19.72,10.92,10,4.89269725788418,0.56182795330767,0,-56.3216286033392,160,0,1.05694148478564,0,0.666666666666667,3.42659373405838,0,"Glutamatergic","L6.CT_on",210.667221173401,0.971783961983581,NA,0.52041032228727,-Inf,0.024158075374523,NA,0.225370992518614,0.0127144073375189,-0.0138431963203864,NA,NA,0.056630497494435
"698",698,"20190325_sample_6","20190325_slice_6",2019-03-25,"Sample 6","mouse_VTQGY",2018-12-01,114,"M","Viaat-Cre/wt; Ai9/wt","6","6","VIAAT-",909740,976758,119137,7,9732,"CT","L6 CT Pou3f2",0.53,"L6 CT Pou3f2 (53.3%), L6b Col6a1 (28.3%), L6 CT Cpa6 (14.4%)","L6 CT ALM Nxph2 Sla (87.0%), L6 CT ALM Cpa6 (12.0%)","L6 CT ALM Nxph2 Sla (87.0%), L6 CT ALM Cpa6 (12.0%)","L6 CT ALM Nxph2 Sla","87.0%), L6 CT ALM Cpa6","87.0",", L6 CT ALM Cpa6","L6",1861,322.78,"Fede",6,"1289.1",469.8,601.9,1661.244,"y",NA,87,-1.36474471660176,-1.36474471660176,"20190325_sample_6",1.98682045832901,93.1394547224045,0.833546219464532,0.983922126684715,0.196893860734803,-31.6188745200634,1.36,0,-1.94942206144333,0.224932249322494,0.00124508570655483,1.55890410958904,1.08363356939533,0.205212276154086,258.303231342385,32.04,16.68,21,8.54218576735355,2.61533618936001,0,-51.0573793075979,40,0,1.08437285800721,0,0.75,3.53616080306374,0,"Glutamatergic","L6.CT_on",178.40857372931,0.822978485522452,NA,0.503226623317661,-Inf,0.0886411768434637,NA,0.0927069293164839,0.0240762390301775,0.0336053742005973,NA,NA,0.0307273305672972
"699",699,"20190325_sample_7","20190325_slice_7",2019-03-25,"Sample 7","mouse_VTQGY",2018-12-01,114,"M","Viaat-Cre/wt; Ai9/wt","6","6","VIAAT-",858644,1090764,209381,7,10725,"IT","L6 IT_1",0.9,"L6 IT_1 (89.7%), L4/5 IT_2 (5.4%)","L6 IT VISp Col18a1 (75.0%), L6 IT VISp Penk Fst (21.0%)","L6 IT VISp Col18a1 (75.0%), L6 IT VISp Penk Fst (21.0%)","L6 IT VISp Col18a1","75.0%), L6 IT VISp Penk Fst","75.0",", L6 IT VISp Penk Fst","L6",1894,237.08,"Fede",5,"1252.6",218.2,532.1,1468.596,"y",NA,75,-1.36474471660177,-1.36474471660177,"20190325_sample_7",3.9369868603953,82.340007647872,0.931423007899394,0.99374134346399,0.275028542352171,-24.7107539325953,1.8,0,-4.44670207798481,0.258305084745763,0.00202712572582681,1.38433734939759,1.09034518314795,0.240362581738226,257.909766255567,69.88,32.24,18,10.144997088047,1.11520356983741,0,-52.6895631983876,40,0,1.01598954931749,0,0.888888888888889,4.39472835108814,0,"Glutamatergic","L6.IT_on",147.724292638683,0.681435382220569,NA,0.475820812123738,-Inf,0.101490842471729,NA,0.140287454047333,0.0397220874798764,0.0550317159929055,NA,NA,0.0667392489112015
"700",700,"20190325_sample_9","20190325_slice_9",2019-03-25,"Sample 9","mouse_VTQGY",2018-12-01,114,"M","Viaat-Cre/wt; Ai9/wt","6","5","VIAAT-",815009,574284,91353,7,8401,"CT","L6 CT Cpa6",0.81,"L6 CT Cpa6 (81.1%), L6b Col6a1 (16.9%)","L6 CT ALM Cpa6 (97.0%)","L6 CT ALM Cpa6 (97.0%)","L6 CT ALM Cpa6","97.0%)","97.0","","L6",1519,215.42,"Fede",10,"1196.6",434.5,606.2,1673.112,NA,NA,97,7.21907642621904,6.07390453431932,"20190325_sample_9",1.32282923478713,85.2901861071587,0.777011471274313,0.916379067436208,0.143836791207359,-45.0666509568691,1.39999999999998,0,-1.21759250760078,0,0.00287408767524587,1.52863436123348,1.39951499689686,0.20023309549934,180.12246205161,59.2,27.88,9,8.61681815379222,2.43073470053052,0,-65.952212202549,36,0,1.08599095244477,0,0.8,3.03704004634047,0,"Glutamatergic","L6.CT_on",179.049578307416,0.825935366830762,NA,0.363705355369884,-Inf,0.0952125003142222,NA,0.123767619198835,0.21560153193977,0.112187088735694,NA,NA,0.0435253521170501
"701",701,"20190326_sample_1","20190326_slice_1",2019-03-26,"Sample 1","mouse_MDDFS",2018-12-15,101,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP-",504868,430308,66054,7,9775,"CT","L6 CT Cpa6",0.87,"L6 CT Cpa6 (87.0%), L6 CT Pou3f2 (5.1%), L5 ET_1 (3.9%)","L6 CT ALM Cpa6 (88.0%), L6 CT VISp Ctxn3 Sla (9.0%)","L6 CT ALM Cpa6 (88.0%), L6 CT VISp Ctxn3 Sla (9.0%)","L6 CT ALM Cpa6","88.0%), L6 CT VISp Ctxn3 Sla","88.0",", L6 CT VISp Ctxn3 Sla","L6",1793,395.64,"Fede",12,"1063.9",395.2,519.8,1434.648,"y",NA,88,-1.36474471660176,4.02272170905416,"20190326_sample_1",5.38707153699156,79.6548686921597,0.74365492151022,0.949116785668499,0.344876820045399,-34.7674526274204,1.20000000000001,0,-5.85732236504555,0,0.00844723154979289,2.04380165289256,1.3524999600514,0.395699165208955,147.600344461699,56.2,32.92,12,11.436811606429,1.94649926656545,0,-65.9940398514271,111.428571428571,0,1.10638167241499,0,1,3.07523032445256,0,"Glutamatergic","L6.CT_on",220.211081293282,1.01580870464766,NA,0.445017012507361,Inf,0.27011671764418,NA,0.227497619076118,0.111298183183651,0.1612877465906,NA,NA,0.0736853622168117
"702",702,"20190326_sample_2","20190326_slice_2",2019-03-26,"Sample 2","mouse_MDDFS",2018-12-15,101,"M","Vip-IRES-Cre/wt; Ai9/wt","2/3","2/3","VIP+",614476,46524,54025,7,5156,"Vip","Vip Sncg",0.87,"Vip Sncg (86.6%), Sncg Col14a1 (5.7%), Vip Mybpc1_2 (2.9%)","Vip Col15a1 Pde1a (56.0%), Sncg Vip Itih5 (44.0%)","Vip Col15a1 Pde1a (56.0%), Sncg Vip Itih5 (44.0%)","Vip Col15a1 Pde1a","56.0%), Sncg Vip Itih5","56.0",", Sncg Vip Itih5","Vip",1613,155.76,"Fede",20,"152.1",54.2,487.1,1344.396,NA,NA,56,6.15714873430829,-1.36474471660177,"20190326_sample_2",4.70983041480626,88.8694524765015,0.751565956195313,0.995898199007647,0.297386759176896,-41.1556288599968,0.919999999999976,0,-3.61111760139465,0.700112739571589,0.0047398810018388,3.31379310344828,1.33786146178674,0.393111412798933,523.213382462661,60.12,22.6,20,21.3506930636288,2.61542437106771,0,-60.5100594237447,20,24.9766574791074,1.11484921121328,0.22236,0.583333333333333,2.5005467390717,0,"Glutamatergic","Sncg_on",33.1060490111445,0.152714443635214,NA,0.122535231631899,-Inf,0.00445938300697898,NA,0.96025738044538,0.0380034487407604,-0.00327670469965889,NA,NA,0.0137658735781087
"703",703,"20190326_sample_3","20190326_slice_3",2019-03-26,"Sample 3","mouse_MDDFS",2018-12-15,101,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP+",861986,51257,60283,7,6158,"Vip","Vip Sncg",0.66,"Vip Sncg (65.7%), Sncg Col14a1 (15.6%), Vip Htr1f (12.3%)","Sncg Vip Itih5 (54.0%), Serpinf1 Aqp5 Vip (27.0%), Vip Col15a1 Pde1a (19.0%)","Sncg Vip Itih5 (54.0%), Serpinf1 Aqp5 Vip (27.0%), Vip Col15a1 Pde1a (19.0%)","Sncg Vip Itih5","54.0%), Serpinf1 Aqp5 Vip","54.0",", Serpinf1 Aqp5 Vip","Sncg",1530,196.3,"Fede",10,"1143.2",414.2,515.1,1421.676,NA,NA,54,6.66275755387713,5.39263035766852,"20190326_sample_3",3.39286794877493,94.8933102190495,0.742795970070881,0.991659700167244,0.259875120228754,-45.4710684716702,0.799999999999995,0,-4.21309098601341,0.602862254025045,0.00129504673176267,4.03603603603603,1.35384406579211,0.279836360716374,499.722696940104,14.84,7.60000000000001,37,12.9900520382677,2.2623642627757,0,-63.9576912760735,40,0,1.07993809466744,0,0.8,2.13092206981099,0,"Glutamatergic","Sncg_on",45.7779224912098,0.211168356624728,NA,0.191528505540286,-Inf,0.0797366183739147,NA,0.968459642216887,0.0902608591970083,-0.00370373517036236,NA,NA,-0.0204810291232325
"704",704,"20190326_sample_4","20190326_slice_4",2019-03-26,"Sample 4","mouse_MDDFS",2018-12-15,101,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP-",633896,683632,104058,7,8069,"CT","L6 CT Pou3f2",0.87,"L6 CT Pou3f2 (86.7%), L6 CT Cpa6 (9.6%)","L6 CT ALM Nxph2 Sla (84.0%), L6 CT VISp Ctxn3 Brinp3 (7.0%), L6 CT VISp Krt80 Sla (6.0%)","L6 CT ALM Nxph2 Sla (84.0%), L6 CT VISp Ctxn3 Brinp3 (7.0%), L6 CT VISp Krt80 Sla (6.0%)","L6 CT ALM Nxph2 Sla","84.0%), L6 CT VISp Ctxn3 Brinp3","84.0",", L6 CT VISp Ctxn3 Brinp3","L6",1880,167.86,"Fede",10,"1097.9",411,516.6,1425.816,NA,NA,84,5.96684187044646,6.59371948768774,"20190326_sample_4",6.37803277655417,93.1616723537445,0.913032979267564,0.991467487020868,0.415532852142932,-41.0954877734184,1,0,-9.99224931001663,0.396984924623116,0.0012198883305416,1.80701754385965,1.13044788062297,0.273047934162912,186.498615113397,53.08,24.24,37,9.81474182388184,3.39537827646566,0,-63.8024155691266,49.7435897435897,29.6999372658131,1.16735739923883,0.3018,0.714285714285714,2.67331518342679,0,"Glutamatergic","L6.CT_on",122.521164626239,0.56517621547458,NA,0.348822760989494,-Inf,0.00523651712192514,NA,0.0753016604801081,0.107158393989544,0.117490947574043,NA,NA,0.0151638908356072
"705",705,"20190327_sample_1","20190327_slice_1",2019-03-27,"Sample 1","mouse_LVGJZ",2018-12-15,102,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP-",2201821,2675655,300567,7,11194,"CT","L6b Ror1",1,"L6b Ror1 (100.0%)","L6b P2ry12 (54.0%), L6b ALM Olfr111 Nxph1 (37.0%), L6b VISp Crh (9.0%)","L6b P2ry12 (54.0%), L6b ALM Olfr111 Nxph1 (37.0%), L6b VISp Crh (9.0%)","L6b P2ry12","54.0%), L6b ALM Olfr111 Nxph1","54.0",", L6b ALM Olfr111 Nxph1","L6b",2178,205.36,"Fede",10,"1285.7",442,485.6,1340.256,NA,NA,54,5.16587485185364,4.86803280978851,"20190327_sample_1",2.5817516760477,87.6646041870117,0.870592056834908,0.972775863188865,0.221694090529378,-53.6615811288357,1.87999999999999,0,-5.87808713316917,0.156299344791913,0.00846569274376417,1.50961887477314,1.40400395529953,0.47429942808866,169.759717349495,7.52,3.64,16,7.29973390233474,1.24997027439058,1,-60.083412925154,7.27272727272728,0,1.00511713960749,0,0.5,5.21219870392692,0,"Glutamatergic","L6b_on",142.750909373118,0.658493730133668,NA,0.439639134583923,-Inf,0.0693796651795736,NA,0.0925100573965809,0.0978954463622759,0.065163574346943,NA,NA,0.0609196766180494
"706",706,"20190327_sample_2","20190327_slice_2",2019-03-27,"Sample 2","mouse_LVGJZ",2018-12-15,102,"M","Vip-IRES-Cre/wt; Ai9/wt","6","5","VIP-",879715,1407539,205299,7,8347,"IT","L6 IT_1",0.91,"L6 IT_1 (90.9%), L5 IT_4 (1.1%), L5 IT_3 (1.1%)","L6 IT VISp Penk Fst (95.0%)","L6 IT VISp Penk Fst (95.0%)","L6 IT VISp Penk Fst","95.0%)","95.0","","L6",1967,138.93,"Fede",10,"996.2",365.3,500.9,1382.484,NA,NA,95,-1.36474471660177,-1.36474471660177,"20190327_sample_2",2.49682423418044,91.1821499466896,0.646932292913184,1.00983350800886,0.205611929614389,-48.3872964978218,2.48000000000001,0.0808089971542358,7.34439119696617,0,0.00564485893992608,4.48031496062992,1.63176627525607,0.341498587364092,125.21776568322,76.52,44,13,6.94848635637281,0.67579642553811,0,-75.2582221135497,140,0,1.08631294849497,0,0.625,6.33077111615264,0,"Glutamatergic","L6.IT_on",128.397529940556,0.592283221184356,NA,0.304054414051049,-Inf,0.142813775443604,NA,0.126962261665615,0.088435979758028,0.0451496786320981,NA,NA,0.0226266381694129
"707",707,"20190327_sample_4","20190327_slice_4",2019-03-27,"Sample 4","mouse_LVGJZ",2018-12-15,102,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP-",2346902,194556,217727,7,7898,"CT","L6 CT Cpa6",0.78,"L6 CT Cpa6 (78.3%), L6 CT Kit_1 (6.6%), L6 CT Grp (4.0%)","L6 CT ALM Cpa6 (91.0%), L6 CT VISp Ctxn3 Sla (9.0%)","L6 CT ALM Cpa6 (91.0%), L6 CT VISp Ctxn3 Sla (9.0%)","L6 CT ALM Cpa6","91.0%), L6 CT VISp Ctxn3 Sla","91.0",", L6 CT VISp Ctxn3 Sla","L6",1618,145.48,"Fede",10,"1055.3",373.5,481,1327.56,NA,NA,91,-1.36474471660176,-1.36474471660176,"20190327_sample_4",0.480486620829078,89.2313197255135,0.844087545427445,0.969702962000647,0.103254714736355,-43.5345619916916,1.40000000000001,0,-2.18654051423073,0.208924399477787,0.00171823747501895,1.65588235294118,1.39331511782783,0.210721357890841,192.597872237364,38.24,25.6,16,9.13218231295675,1.27694758905048,0,-70.9809360548854,80,0,1.08420429119645,0,0.777777777777778,3.29626046719808,0,"Glutamatergic","L6.CT_on",201.052666233106,0.927433112143025,NA,0.448817513801175,-Inf,0.00538525754183174,NA,0.0318480517427849,0.0408549284898479,0.00505416609521996,NA,NA,0.0914779795801932
"708",708,"20190327_sample_7","20190327_slice_7",2019-03-27,"Sample 7","mouse_LVGJZ",2018-12-15,102,"M","Vip-IRES-Cre/wt; Ai9/wt","2/3","2/3","VIP+",490655,109238,38072,7,10592,"Vip","Vip Mybpc1_3",0.57,"Vip Mybpc1_3 (56.6%), Vip Mybpc1_2 (40.3%)","Vip Lect1 Oxtr (100.0%)","Vip Lect1 Oxtr (100.0%)","Vip Lect1 Oxtr","100.0%)","100.0","","Vip",1817,383.93,"Fede",20,"198.7",71.6,491.5,1356.54,"y",NA,100,7.44907337792008,6.19052027472098,"20190327_sample_7",3.86683290337794,81.836199387908,0.771923622084432,0.832595547962166,0.267417284681515,-29.4835362583399,0.68,0,-11.3427322357893,0,0.0223417614574438,1.52020202020202,1.78846153846154,0.891609396712084,352.952072297533,7.60000000000001,4.44,6,12.9117170168874,6.0432908550664,0,-40.8056097432971,40,25.4983539006114,1.33077967398749,0.339,0,1.36126572490133,0,"Glutamatergic","Vip_on",65.2464857002512,0.300974627310938,NA,0.221138702899544,-Inf,0.082783109402066,NA,1.14950318414783,0.208337983478628,0.0523050632098414,NA,NA,0.0769801569139885
"709",709,"20190328_sample_1","20190328_slice_1",2019-03-28,"Sample 1","mouse_SGCMM",2018-12-15,103,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP-",436696,105831,109208,7,2834,"CT","L6 CT Cpa6",0.38,"L6 CT Cpa6 (38.0%), L6 CT Grp (16.9%), L6b Kcnip1 (7.4%)","L6 CT VISp Ctxn3 Sla (46.0%), L6 CT ALM Cpa6 (14.0%), L6 CT VISp Nxph2 Wls (8.0%)","L6 CT VISp Ctxn3 Sla (46.0%), L6 CT ALM Cpa6 (14.0%), L6 CT VISp Nxph2 Wls (8.0%)","L6 CT VISp Ctxn3 Sla","46.0%), L6 CT ALM Cpa6","46.0",", L6 CT ALM Cpa6","L6",1563,84.75,"Fede",10,"1051.3",380.5,497.1,1371.996,NA,NA,46,-1.36474471660176,9.4225194859101,"20190328_sample_1",2.28581913697762,92.642392963171,0.824231258766111,0.976271586265185,0.205348791382628,-37.9639938473701,1.56000000000001,0,-8.42327997088432,0.251623376623377,0.00142375297308575,1.50663716814159,1.11883279694603,0.192694187220017,206.563440367579,74.72,40.64,16,12.7651591098175,2.91755087685905,0,-67.8227389380336,40,32.5320121018589,1.15070072013157,0.31356,0.777777777777778,4.8227440004348,0,"Glutamatergic","L5.IT_on",64.9061970522313,0.299404914430363,NA,0.22739958676803,-Inf,-0.0137583568968984,NA,-0.0135937630669085,0.13230496982868,-0.0297452197602814,NA,NA,-0.0229284843435489
"710",710,"20190328_sample_2","20190328_slice_2",2019-03-28,"Sample 2","mouse_SGCMM",2018-12-15,103,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP-",559899,52882,55288,7,3948,"CT","L6 CT Cpa6",0.46,"L6 CT Cpa6 (46.1%), L6 CT Grp (16.7%), L6 CT Pou3f2 (7.6%)","L6 CT ALM Cpa6 (97.0%)","L6 CT ALM Cpa6 (97.0%)","L6 CT ALM Cpa6","97.0%)","97.0","","L6",1688,70.22,"Fede",10,"1040.7",373.1,510.3,1408.428,"y",NA,97,-1.36474471660176,-1.36474471660176,"20190328_sample_2",2.75085473913817,80.531220883131,NA,NA,0.198427816901479,-38.0555130541325,2.03999999999999,0,-10.4242749512196,0,NA,NA,NA,NA,190.768782027066,26.32,19.6,2,13.4028697241941,0.723750486533774,0,-65.7738042145967,120,0,1.03218291213122,0,NA,3.18000273956502,0,"Glutamatergic","L6.CT_on",47.9936384828701,0.221389202815288,NA,0.208259718298844,-Inf,0.0364083121156795,NA,0.0455583754196026,0.0464344330695326,-0.0250043630629028,NA,NA,-0.0274002551314164
"711",711,"20190328_sample_3","20190328_slice_3",2019-03-28,"Sample 3","mouse_SGCMM",2018-12-15,103,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP-",2596087,104693,133212,7,6351,"CT","L6 CT Cpa6",0.55,"L6 CT Cpa6 (54.6%), L6b Col6a1 (30.4%), L6 CT Pou3f2 (11.3%)","L6 CT ALM Cpa6 (88.0%), L6 CT VISp Krt80 Sla (12.0%)","L6 CT ALM Cpa6 (88.0%), L6 CT VISp Krt80 Sla (12.0%)","L6 CT ALM Cpa6","88.0%), L6 CT VISp Krt80 Sla","88.0",", L6 CT VISp Krt80 Sla","L6",1841,120.91,"Fede",10,"1190.4",400.5,484.7,1337.772,"y",NA,88,-1.36474471660177,-1.36474471660177,"20190328_sample_3",2.67372670553778,95.6706441938877,0.82736072468128,0.975058346127376,0.224028329204163,-41.6456498205662,1.28,0,-3.32716852426529,0,0.00186306848256544,1.43788187372709,1.11634698288661,0.224971533174898,290.400436888138,27.2,16.28,16,10.0411248118341,2.16238704717582,0,-65.3355530485511,60,28.7917288668453,1.12380827565835,0.24232,0.777777777777778,3.28432686358512,0,"Glutamatergic","L6.CT_on",145.806417216243,0.672588440744675,NA,0.390711864217099,-Inf,0.017226248227165,NA,-0.0144135965249471,0.0508532128477789,0.0501184545815822,NA,NA,0.00277270972559943
"712",712,"20190328_sample_4","20190328_slice_4",2019-03-28,"Sample 4","mouse_SGCMM",2018-12-15,103,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP-",702449,713093,117153,7,8911,"CT","L6 CT Cpa6",0.97,"L6 CT Cpa6 (96.7%)","L6 CT VISp Ctxn3 Brinp3 (76.0%), L6 CT ALM Cpa6 (15.0%), L6 CT VISp Ctxn3 Sla (8.0%)","L6 CT VISp Ctxn3 Brinp3 (76.0%), L6 CT ALM Cpa6 (15.0%), L6 CT VISp Ctxn3 Sla (8.0%)","L6 CT VISp Ctxn3 Brinp3","76.0%), L6 CT ALM Cpa6","76.0",", L6 CT ALM Cpa6","L6",1743,142.95,"Fede",10,"1066.5",386.5,475,1311,"y",NA,76,8.20121285197502,1.63100957314671,"20190328_sample_4",3.2985668877288,84.857314825058,0.857763402272681,0.985218651065458,0.265223981365059,-37.1401086449623,1.36,0,-7.55950808525085,0,0.00185769268174082,1.77085927770859,1.14212259323573,0.239089279246734,222.37077515324,63.36,24.24,19,12.6594283364752,2.72825807529661,0,-62.4255932494998,60,25.4439825497569,1.11125942585235,0.24896,0.727272727272727,3.85104152951654,0,"Glutamatergic","L6.CT_on",157.242666621469,0.725342560229147,NA,0.371795257420945,-Inf,0.00093665381025524,NA,0.116512107175585,0.072364353112911,0.113591781198965,NA,NA,0.078240803795611
"713",713,"20190328_sample_5","20190328_slice_5",2019-03-28,"Sample 5","mouse_SGCMM",2018-12-15,103,"M","Vip-IRES-Cre/wt; Ai9/wt","6","6","VIP-",2854661,647694,140884,7,11979,"CT","L6 CT Cpa6",0.97,"L6 CT Cpa6 (96.9%)","L6 CT ALM Cpa6 (100.0%)","L6 CT ALM Cpa6 (100.0%)","L6 CT ALM Cpa6","100.0%)","100.0","","L6",1975,499.79,"Fede",10,"1036.5",368.9,484,1335.84,"y",NA,100,3.74550622791271,4.37670726669052,"20190328_sample_5",5.35006860449554,77.3334540426731,NA,NA,0.292259004005081,-42.1732738614082,1.8,0,-7.93834403157234,0,NA,NA,NA,NA,193.487952291965,38.4,21.16,2,10.8267368595634,2.09289039160194,0,-73.4202742904425,120,0,1.08877621071818,0,NA,2.74580388936391,0,"Glutamatergic","L6.CT_on",240.587180075605,1.10980133384817,NA,0.534660343689049,Inf,0.0378447129186797,NA,0.0677028257628855,0.0516396887397085,0.00414620503515507,NA,NA,0.0875405237598385
